pileup,weight,nevents,N_gen,gw_pos,gw_neg,muon_pt,muon_eta,muon_phi,muon_mass,met_pt,met_phi,met_eta,calo_met_pt,met_pt_pf,met_phi_pf,electron_pt,electron_eta,electron_phi,electron_mass,tau_pt,tau_eta,tau_phi,tau_mass,photon_pt,photon_eta,photon_phi,photon_mass,lead_jet_pt,lead_jet_eta,lead_jet_phi,lead_jet_mass,lead_jet_btag_csvv2,lead_jet_ch_hef,lead_jet2_pt,lead_jet2_eta,lead_jet2_phi,lead_jet2_mass,lead_jet2_btag_csvv2,lead_jet2_ch_hef,lead_jet3_pt,lead_jet3_eta,lead_jet3_phi,lead_jet3_mass,lead_jet3_btag_csvv2,lead_jet3_ch_hef,lead_jet4_pt,lead_jet4_eta,lead_jet4_phi,lead_jet4_mass,lead_jet4_btag_csvv2,lead_jet4_ch_hef
14.0,378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],212.30982971191406,-0.5341796875,0.0,125.6875,193.67625427246094,-0.6280517578125,[],[],[],[],[],[],[],[],[],[],[],[],206.125,1.09375,1.923095703125,24.53125,0.19287109375,0.8125,110.25,-1.015869140625,-2.162109375,11.3203125,0.098876953125,0.45703125,55.21875,-0.34332275390625,-1.899658203125,10.984375,0.10894775390625,0.7578125,23.046875,-0.014738082885742188,1.403076171875,6.21875,0.161865234375,0.671875
19.0,-378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],229.1702423095703,2.7177734375,0.0,215.75,258.0674133300781,2.6904296875,[],[],[],[],[],[],[],[],[],[],[],[],215.75,1.149169921875,-0.148468017578125,22.625,0.1134033203125,0.53125,45.34375,0.5364990234375,-1.68212890625,9.59375,0.1072998046875,0.6484375,26.6875,-0.36138916015625,-1.87353515625,6.11328125,0.1553955078125,0.7578125,19.234375,-1.1796875,0.22119140625,4.54296875,0.1739501953125,0.75
21.0,-378.1824035644531,834344.0,283424.0,558884.0,275460.0,[4.31],[-2.14],[-2],[0.106],264.76885986328125,2.84716796875,0.0,198.625,257.2231140136719,2.81005859375,[],[],[],[],[],[],[],[],[],[],[],[],238.375,0.8779296875,-0.094329833984375,22.1875,0.09014892578125,0.578125,38.03125,-2.0302734375,-1.947509765625,8.484375,0.5927734375,0.6171875,28.640625,0.813720703125,0.45428466796875,5.6484375,0.79052734375,0.625,23.3125,0.32684326171875,-2.06787109375,3.8515625,0.299072265625,0.30078125
28.0,378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],208.46263122558594,-1.220947265625,0.0,172.125,200.91500854492188,-1.3115234375,[],[],[],[],[],[],[],[],[],[],[],[],214.125,0.6783447265625,2.2587890625,17.15625,0.09283447265625,0.7578125,26.453125,0.248443603515625,0.6275634765625,5.515625,0.1453857421875,0.7421875,25.984375,2.287109375,-0.06041717529296875,6.57421875,0.7568359375,0.734375,17.578125,2.0751953125,0.737060546875,4.2890625,0.3046875,0.4921875
25.0,-378.1824035644531,834344.0,283424.0,558884.0,275460.0,[3.38],[-2.38],[3.1],[0.106],253.92431640625,-1.21240234375,0.0,216.75,233.9793701171875,-1.280517578125,[],[],[],[],[],[],[],[],[16.9],[1.23],[2.03],[-5.84e-07],201.125,-0.34149169921875,2.037109375,16.171875,0.1138916015625,0.5,44.78125,1.232177734375,1.974853515625,7.04296875,0.300048828125,0.328125,22.203125,-1.004638671875,0.08056640625,5.3359375,0.1331787109375,0.8203125,15.8125,-0.5703125,-0.5162353515625,4.421875,0.1785888671875,0.703125
22.0,-378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],256.0912170410156,0.42474365234375,0.0,238.375,280.6551818847656,0.5810546875,[],[],[],[],[],[],[],[],[],[],[],[],270.5,-0.45159912109375,-2.66552734375,31.078125,0.0904541015625,0.5,38.9375,-1.80224609375,1.150146484375,9.8125,0.1680908203125,0.859375,20.5625,0.3382568359375,-1.438720703125,6.375,0.259521484375,0.35546875,18.265625,2.130859375,-1.463134765625,4.36328125,0.393310546875,0.59375
27.0,-378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],228.44082641601562,1.559814453125,0.0,147.25,218.02911376953125,1.62451171875,[5.68],[2.37],[1.77],[0.000266],[],[],[],[],[],[],[],[],210.125,-0.98779296875,-1.628173828125,23.96875,0.0760498046875,0.9296875,77.625,-2.2666015625,2.07568359375,11.28125,0.1302490234375,0.875,55.625,-1.3310546875,-0.982177734375,10.65625,0.10247802734375,0.6484375,18.015625,0.13885498046875,-2.326171875,3.955078125,0.2060546875,0.48828125
8.0,378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],207.8085174560547,2.80615234375,0.0,192.375,222.3883819580078,2.74169921875,[7.79],[2.24],[-0.905],[-0.00112],[],[],[],[],[],[],[],[],370.0,-1.0625,1.1103515625,26.03125,0.0584716796875,0.8046875,350.0,-1.024169921875,-1.40625,39.34375,0.419189453125,0.6953125,46.6875,-1.721435546875,-2.44189453125,7.42578125,0.217529296875,0.796875,16.390625,2.255859375,-0.995849609375,3.0234375,0.30908203125,0.232421875
10.0,378.1824035644531,834344.0,283424.0,558884.0,275460.0,[],[],[],[],233.71946716308594,-0.0857696533203125,0.0,202.875,265.7195129394531,0.05881500244140625,[],[],[],[],[],[],[],[],[],[],[],[],220.25,-1.2626953125,3.0693359375,14.40625,0.08935546875,0.828125,52.84375,-0.7882080078125,-2.54296875,3.31640625,-10.0,0.109375,17.03125,0.1198577880859375,-0.82177734375,2.466796875,-10.0,0.48828125,15.140625,-0.463134765625,2.40234375,2.3515625,0.1534423828125,0.65625
25.0,-378.1824035644531,834344.0,283424.0,558884.0,275460.0,[4.2],[0.206],[0.315],[0.106],216.46871948242188,-2.12646484375,0.0,156.625,208.76622009277344,-2.1806640625,[],[],[],[],[],[],[],[],[],[],[],[],209.5,0.180999755859375,0.9932861328125,27.234375,0.10296630859375,0.7421875,27.34375,-0.8350830078125,0.6571044921875,6.24609375,0.1595458984375,0.40234375,25.796875,1.083740234375,2.94775390625,5.33203125,0.157958984375,0.75,18.375,1.66015625,-1.464111328125,3.46875,0.341552734375,0.75
