pileup,weight,N_gen,gw_pos,gw_neg,muon_pt,muon_eta,muon_phi,muon_mass,met_pt,met_phi,met_eta,calo_met_pt,met_pt_pf,met_phi_pf,electron_pt,electron_eta,electron_phi,electron_mass,tau_pt,tau_eta,tau_phi,tau_mass,photon_pt,photon_eta,photon_phi,photon_mass,lead_jet_pt,lead_jet_eta,lead_jet_phi,lead_jet_mass,lead_jet_btag_csvv2,lead_jet_ch_hef,lead_jet2_pt,lead_jet2_eta,lead_jet2_phi,lead_jet2_mass,lead_jet2_btag_csvv2,lead_jet2_ch_hef,lead_jet3_pt,lead_jet3_eta,lead_jet3_phi,lead_jet3_mass,lead_jet3_btag_csvv2,lead_jet3_ch_hef,lead_jet4_pt,lead_jet4_eta,lead_jet4_phi,lead_jet4_mass,lead_jet4_btag_csvv2,lead_jet4_ch_hef
22.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],558.54944,1.1999512,0.0,438.0,565.56256,1.1691895,[],[],[],[],[],[],[],[],[],[],[],[],518.0,-0.14581299,-2.3779297,99.5,0.20666504,0.47265625,218.25,-1.0637207,-0.53479004,15.84375,0.055358887,0.8359375,32.25,-0.62609863,-1.3835449,6.3671875,0.57910156,0.78125,18.6875,2.2231445,-2.680664,5.4257812,-10.0,0.34765625
14.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],407.4771,-1.6318359,0.0,319.0,376.8217,-1.635498,[7.99],[-0.639],[-1.02],[0.00175],[],[],[],[],[],[],[],[],495.0,0.5114746,1.6347656,63.71875,0.36987305,0.78125,122.25,-0.6940918,-1.0305176,17.828125,0.16149902,0.8203125,24.859375,-1.4299316,-3.0634766,6.9179688,0.55371094,0.7578125,19.046875,-1.9943848,2.6044922,3.5957031,0.4350586,0.515625
27.0,-4.5070887,33379.0,58565.0,25186.0,[4.2],[-0.85],[0.395],[0.106],431.54767,1.7641602,0.0,397.75,399.42697,1.7121582,[],[],[],[],[],[],[],[],[],[],[],[],670.5,-0.75146484,-2.0351562,41.40625,0.49902344,0.19921875,325.5,-1.0922852,0.387146,41.84375,0.4177246,0.12695312,72.5,-1.7897949,0.29418945,12.90625,0.4375,0.7265625,23.296875,-0.00054609776,1.1291504,4.859375,0.19055176,0.546875
16.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],648.4412,1.9165039,0.0,522.5,607.68195,1.9536133,[],[],[],[],[],[],[],[],[],[],[],[],581.5,-0.5456543,-1.28125,35.6875,0.25756836,0.6484375,63.53125,-1.4921875,-0.8305664,10.8515625,0.22302246,0.71875,22.890625,-1.3105469,0.084243774,5.4609375,0.32128906,0.6640625,17.546875,0.09362793,-3.1391602,2.8007812,0.18200684,0.6015625
30.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],467.98578,-2.661621,0.0,422.25,482.02716,-2.5917969,[],[],[],[],[],[],[],[],[15.1],[-1.27],[-1.89],[3.37e-07],539.5,-0.7451172,0.6077881,30.59375,0.1204834,0.640625,58.65625,-1.2832031,-1.8879395,11.3203125,0.18811035,0.390625,24.890625,-2.230957,-1.7905273,3.4453125,0.28466797,0.5390625,20.171875,0.782959,0.6298828,4.1484375,0.5332031,0.6171875
21.0,4.5070887,33379.0,58565.0,25186.0,[4.11],[0.91],[-2.62],[0.106],529.9501,1.8911133,0.0,425.75,535.3295,1.9145508,[6.44],[2.45],[-0.195],[0.00703],[],[],[],[],[24.3],[-2.17],[-0.386],[0],466.5,-1.5192871,-1.3876953,69.375,0.29223633,0.578125,51.9375,-2.104004,-0.43756104,7.984375,0.37548828,0.2890625,17.03125,-1.4626465,-0.024242401,3.6933594,0.13366699,0.5546875,15.84375,1.5009766,0.74072266,3.2734375,-10.0,0.20117188
16.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],503.86154,0.14837646,0.0,440.5,498.44946,0.16397095,[],[],[],[],[],[],[],[],[],[],[],[],402.25,0.17828369,-2.3149414,19.84375,0.07910156,0.6484375,175.875,0.9782715,2.0478516,13.3515625,0.06341553,0.6953125,131.75,0.42059326,2.7402344,18.90625,0.08203125,0.6328125,80.8125,2.0708008,-1.7167969,14.5234375,0.26220703,0.84375
24.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],449.81104,-3.03125,0.0,350.5,463.02625,-2.994629,[],[],[],[],[],[],[],[],[],[],[],[],352.25,-0.3380127,0.8564453,39.3125,0.19689941,0.5625,220.375,-1.935791,-0.9074707,23.953125,0.44995117,0.65625,86.1875,1.685791,-1.0134277,12.1796875,0.06677246,0.8828125,17.703125,-0.9974365,1.1135254,3.5742188,0.22583008,0.734375
16.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],406.2481,2.328125,0.0,358.75,414.6396,2.3496094,[],[],[],[],[],[],[],[],[],[],[],[],396.25,0.94555664,-0.63134766,35.65625,0.08782959,0.6875,32.03125,0.97924805,-2.5322266,7.3476562,0.19372559,0.640625,18.40625,0.9268799,-1.7189941,5.4375,0.4855957,0.53125,15.390625,0.49468994,-1.1074219,3.8476562,0.2232666,0.5546875
26.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],442.85373,0.9024658,0.0,306.5,411.106,0.87109375,[],[],[],[],[],[],[],[],[],[],[],[],249.25,-1.2893066,-1.9367676,36.65625,0.10333252,0.8359375,91.8125,-1.2753906,-2.619629,16.453125,0.08300781,0.734375,72.8125,2.0297852,-2.8598633,13.4296875,0.2241211,0.5390625,45.03125,-0.07684326,-2.020996,6.515625,0.14294434,0.90625
27.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],686.786,0.012968063,0.0,566.5,702.1562,0.031570435,[],[],[],[],[],[],[],[],[],[],[],[],627.5,-0.85632324,-3.010254,94.375,0.13012695,0.7265625,103.9375,-0.008314133,1.9042969,17.203125,0.07849121,0.8359375,22.75,2.0839844,-1.7297363,3.7773438,0.14526367,0.9140625,17.46875,0.07635498,-2.4526367,3.3515625,-10.0,0.203125
23.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],697.12195,-0.48968506,0.0,559.5,677.7991,-0.41662598,[],[],[],[],[],[],[],[],[15.3],[-0.688],[-2.46],[4.46e-07],649.0,-1.0375977,2.5512695,63.34375,0.08477783,0.7265625,68.75,-0.7248535,-2.5327148,11.5546875,0.121520996,0.37890625,17.515625,0.05290222,-2.369629,3.8046875,0.5263672,0.3984375,15.8984375,-1.2263184,0.8218994,3.2050781,0.53466797,0.640625
22.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],533.26105,2.4331055,0.0,402.5,516.7546,2.3618164,[],[],[],[],[],[],[],[],[],[],[],[],452.25,-1.6513672,-1.0541992,55.3125,0.35351562,0.7265625,152.75,1.7468262,0.6152344,16.375,0.1538086,0.9375,54.21875,-2.2246094,-0.62280273,11.265625,0.46484375,0.6328125,19.546875,1.2531738,-2.8173828,4.109375,0.3413086,0.40234375
28.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],481.15482,1.604248,0.0,451.5,461.31412,1.6005859,[],[],[],[],[],[],[],[],[],[],[],[],487.0,-0.05101013,-1.6281738,22.234375,0.10571289,0.6328125,21.140625,-0.63720703,0.40985107,5.1210938,0.14892578,0.5625,20.03125,-1.2792969,-0.06796265,4.640625,0.17749023,0.515625,19.53125,-1.2485352,0.70947266,5.09375,0.36010742,0.8046875
18.0,-4.5070887,33379.0,58565.0,25186.0,"[4.48, 3.02]","[-1.48, -1.21]","[2.37, 1.84]","[0.106, 0.106]",599.1545,-1.1879883,0.0,432.75,586.0715,-1.2050781,[],[],[],[],[],[],[],[],[],[],[],[],331.0,-1.239502,2.1103516,59.96875,0.14562988,0.6171875,82.5625,-0.43865967,2.2700195,12.9453125,0.09051514,0.6328125,61.0,0.08703613,0.8387451,12.3515625,0.101745605,0.4921875,50.84375,-1.635498,1.3879395,9.0859375,0.1550293,0.75
11.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],444.73804,-0.99902344,0.0,340.0,411.56552,-0.99401855,[],[],[],[],[],[],[],[],[],[],[],[],286.5,0.69555664,2.3549805,39.625,0.09613037,0.359375,161.625,1.9475098,1.6508789,16.09375,0.75390625,0.625,36.84375,1.7436523,-1.6235352,7.0351562,0.11956787,0.921875,21.5,0.30010986,2.1254883,4.5703125,0.17822266,0.8984375
25.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],564.1398,-2.972168,0.0,482.75,587.3945,-2.9658203,[],[],[],[],[],[],[],[],[],[],[],[],547.0,-1.517334,0.12554932,42.90625,0.36767578,0.20898438,113.125,-2.3408203,1.7507324,7.3085938,0.19506836,0.4765625,61.3125,1.5949707,-1.4233398,7.1015625,0.76464844,0.875,30.5625,-0.82543945,-0.7546387,5.5546875,0.14086914,0.8359375
6.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],472.83063,0.8499756,0.0,382.0,484.96323,0.8317871,[],[],[],[],[],[],[],[],[],[],[],[],264.5,-1.5500488,-2.4331055,25.078125,0.7167969,0.7109375,160.625,-0.37164307,-2.0161133,19.78125,0.77441406,0.6328125,18.828125,-1.154541,-2.9541016,3.7578125,0.16479492,0.7578125,17.890625,0.169281,-2.524414,3.4082031,-10.0,0.625
26.0,4.5070887,33379.0,58565.0,25186.0,"[9.02, 5.42]","[1.69, 1.65]","[-1.78, 0.651]","[0.106, 0.106]",470.59506,1.5615234,0.0,394.25,447.88867,1.5131836,[],[],[],[],[],[],[],[],[],[],[],[],473.5,1.6186523,-1.840332,65.0,0.55908203,0.734375,158.875,1.3186035,0.50964355,31.40625,0.0793457,0.6484375,37.625,1.0708008,-2.0375977,9.3984375,0.45825195,0.3828125,22.140625,1.2648926,-1.4313965,3.9179688,0.25561523,0.625
26.0,4.5070887,33379.0,58565.0,25186.0,"[4.51, 3.54]","[-1.16, -2.23]","[-2.74, -0.218]","[0.106, 0.106]",479.283,0.50219727,0.0,369.5,453.55536,0.4487915,[6.06],[1.27],[1.76],[0.00314],[],[],[],[],[],[],[],[],426.25,1.064209,-2.5141602,33.40625,0.1071167,0.5625,58.09375,-2.3955078,2.543457,8.765625,0.4099121,0.13671875,17.078125,-1.3442383,2.378418,3.8398438,0.5307617,0.8984375,15.5703125,-0.7095947,3.128418,3.8554688,0.13366699,0.75
31.0,4.5070887,33379.0,58565.0,25186.0,[4.17],[0.593],[-0.418],[0.106],1010.019,2.0683594,0.0,854.5,998.6583,2.086914,[],[],[],[],[],[],[],[],[],[],[],[],650.0,0.46453857,-1.1669922,49.875,0.08502197,0.453125,270.75,1.1623535,-1.2504883,20.3125,0.1940918,0.8515625,122.875,0.5970459,-0.3190918,22.78125,0.57666016,0.4140625,19.71875,1.8520508,1.5129395,3.4257812,0.29248047,0.390625
15.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],424.21567,-1.2333984,0.0,336.75,407.70288,-1.3642578,[],[],[],[],[],[],[],[],[],[],[],[],278.5,0.2033081,2.3520508,17.890625,0.07507324,0.8046875,126.4375,1.6125488,1.8293457,17.265625,0.07293701,0.859375,59.8125,1.4040527,0.9466553,11.359375,0.084228516,0.7265625,49.3125,1.5952148,0.5349121,6.953125,0.15637207,0.9140625
17.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],637.2045,1.6086426,0.0,534.5,635.04205,1.5627441,[],[],[],[],[],[],[],[],[],[],[],[],619.5,0.036094666,-1.4655762,54.28125,0.60009766,0.6484375,102.625,-0.53222656,-2.8139648,10.5234375,0.06738281,0.8359375,71.75,-1.7963867,0.89172363,9.78125,0.1227417,0.8671875,28.125,-0.24472046,-0.9786377,4.9492188,0.23876953,0.59375
22.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],314.1346,1.5993652,0.0,285.5,326.15134,1.6113281,[],[],[],[],[],[],[],[],[15.9],[-0.99],[-0.979],[-3.37e-07],255.125,1.5136719,-1.5476074,22.21875,0.38427734,0.734375,37.4375,-1.0166016,-0.9013672,6.0585938,0.12402344,0.484375,19.203125,1.454834,-2.0483398,3.5117188,0.55566406,0.23828125,15.8359375,-0.10386658,-2.3569336,4.7304688,0.17114258,0.921875
14.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],655.2384,-0.6953125,0.0,515.0,642.6957,-0.6845703,[],[],[],[],[],[],[],[],[],[],[],[],565.5,1.029541,2.2260742,41.8125,0.16137695,0.5390625,95.5,1.4172363,-2.8408203,12.9375,0.2401123,0.21484375,30.8125,-1.0673828,1.7246094,6.875,0.093444824,0.8671875,21.796875,-0.6685791,-1.8415527,4.9492188,0.1850586,0.6640625
12.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],449.72372,1.2363281,0.0,360.75,428.45914,1.2443848,[],[],[],[],[],[],[],[],[],[],[],[],394.0,1.1140137,-1.7160645,31.328125,0.12158203,0.421875,42.96875,0.6335449,-2.3105469,10.0703125,0.3383789,0.8046875,22.6875,1.7207031,2.461914,3.9433594,0.28564453,0.765625,22.03125,-1.2246094,-3.0029297,2.5566406,0.5756836,0.33203125
18.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],500.04465,-2.9418945,0.0,484.0,522.9852,-2.9936523,[],[],[],[],[],[],[],[],[],[],[],[],518.0,-0.6052246,0.013799667,36.1875,0.1348877,0.5625,63.03125,0.59716797,2.3076172,8.6953125,0.06842041,0.9453125,40.71875,1.8100586,-1.715332,6.34375,-10.0,0.6796875,39.3125,-1.6376953,1.3398438,8.1171875,0.19921875,0.6953125
14.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],880.7564,0.25360107,0.0,798.5,891.72174,0.27471924,[],[],[],[],[18.1],[0.174],[-1.75],[1.07],[],[],[],[],565.5,1.2282715,-2.7856445,59.875,0.6538086,0.484375,279.5,-0.26739502,-2.7578125,24.1875,0.07849121,0.609375,107.9375,1.5092773,2.9433594,15.4296875,0.16052246,0.6640625,67.625,1.7687988,0.8017578,10.9375,0.11260986,0.8359375
33.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],427.05484,-0.7996826,0.0,337.5,402.8704,-0.8626709,[],[],[],[],[],[],[],[],[],[],[],[],300.25,-1.7475586,1.989502,38.6875,0.20031738,0.46875,87.9375,-0.6254883,2.7358398,13.7734375,0.23693848,0.71875,55.0,-0.4019165,-2.8027344,9.65625,0.17089844,0.4375,20.40625,0.026313782,-3.0327148,5.1367188,0.17272949,0.5859375
21.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],644.0193,-1.1279297,0.0,524.5,641.4158,-1.1425781,[],[],[],[],[],[],[],[],[],[],[],[],562.0,-0.58496094,2.1098633,47.1875,0.20117188,0.7265625,27.484375,2.3793945,1.1560059,5.3671875,0.23937988,0.6640625,25.984375,1.7780762,1.4953613,4.96875,0.73876953,0.828125,20.4375,-0.6126709,1.4433594,3.6191406,0.32617188,0.625
18.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],470.41595,-1.4211426,0.0,434.25,486.4822,-1.4003906,[],[],[],[],[],[],[],[],[],[],[],[],456.25,0.7126465,2.6049805,40.09375,0.4951172,0.5625,281.75,-0.46923828,1.0593262,21.0,0.06768799,0.546875,168.25,-2.1420898,0.061187744,22.9375,0.44311523,0.31640625,107.5,-1.5151367,0.22662354,23.453125,0.22155762,0.46875
24.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],482.40158,-0.10801697,0.0,347.25,472.34998,-0.09138489,[],[],[],[],[],[],[],[],[16.8],[0.278],[-3.02],[-4.17e-07],206.5,1.4174805,-3.057129,18.34375,0.2536621,0.515625,125.5,0.5574951,2.7016602,20.84375,0.10369873,0.765625,109.625,0.36383057,-3.0405273,17.609375,0.16809082,0.6015625,53.78125,1.2363281,2.071289,9.2890625,0.33032227,0.234375
11.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],527.219,-2.1933594,0.0,466.0,529.31573,-2.203125,[],[],[],[],[],[],[],[],[],[],[],[],488.5,0.9217529,0.8790283,22.90625,0.36108398,0.5390625,27.34375,2.145996,0.56030273,4.796875,0.44604492,0.24609375,21.671875,-1.9487305,1.6911621,4.6640625,0.12512207,0.6328125,20.65625,2.3139648,2.6645508,3.6699219,0.15563965,0.765625
19.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],411.0778,1.9780273,0.0,346.5,417.99713,2.0253906,[],[],[],[],[],[],[],[],[],[],[],[],372.75,-0.5500488,-1.1936035,33.34375,0.16687012,0.640625,40.625,0.18377686,-0.14224243,8.15625,0.20178223,0.44921875,21.703125,0.8498535,-0.26593018,5.0742188,0.17370605,0.7421875,21.0625,2.1113281,2.6157227,5.9804688,0.52246094,0.6640625
14.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],458.679,1.3662109,0.0,361.25,455.0212,1.3193359,[],[],[],[],[],[],[],[],[],[],[],[],423.5,-0.9711914,-1.8823242,32.15625,0.6323242,0.90625,38.09375,-1.6140137,-0.1288147,7.7851562,0.38110352,0.6875,22.859375,1.204834,-2.432129,5.0429688,0.20202637,0.6796875,15.984375,-2.2299805,-0.20257568,4.2226562,0.53027344,0.421875
19.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],485.01196,-1.7897949,0.0,433.0,446.4699,-1.8320312,[],[],[],[],[],[],[],[],[],[],[],[],483.25,-0.2772827,1.4816895,18.21875,0.10998535,0.703125,25.46875,-0.7850342,-0.63830566,4.5625,0.30249023,0.37109375,18.421875,-1.9306641,-0.51831055,5.5273438,0.41992188,0.39453125,15.375,-0.92736816,0.1673584,3.9609375,0.16809082,0.8046875
25.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],530.37964,-0.49871826,0.0,452.25,494.9916,-0.5361328,[],[],[],[],[],[],[],[],[],[],[],[],544.0,0.619751,2.8129883,42.90625,0.25610352,0.17578125,88.125,-0.38970947,0.7918701,17.53125,0.3215332,0.78125,22.21875,1.8518066,3.1401367,4.4375,0.25854492,0.7734375,21.9375,-1.1296387,0.6723633,5.9609375,0.2861328,0.46875
14.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],824.4986,-1.7277832,0.0,665.0,816.1851,-1.7280273,[],[],[],[],[],[],[],[],[],[],[],[],695.5,-0.9406738,1.6481934,138.375,0.41870117,0.65625,98.375,-1.8803711,0.5350342,14.875,0.26123047,0.7109375,53.6875,2.046875,-0.1605835,8.5859375,0.0690918,0.7578125,42.03125,-1.3391113,0.8417969,7.5742188,0.13378906,0.6484375
16.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],1009.541,-0.099731445,0.0,856.0,1011.2489,-0.11634827,[],[],[],[],[],[],[],[],[22.6],[-1.38],[-2.82],[9.54e-07],857.5,0.88757324,2.9819336,116.3125,0.7167969,0.5234375,109.3125,-1.4318848,-2.7539062,13.8984375,0.11517334,0.7265625,17.0625,0.8857422,2.5131836,2.9570312,0.38476562,0.22070312,15.7890625,0.25616455,2.6845703,3.3574219,0.14855957,0.796875
15.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],407.40817,2.770996,0.0,297.5,398.06467,2.755371,[],[],[],[],[],[],[],[],[],[],[],[],338.25,-1.045166,-0.33239746,24.890625,0.20410156,0.8125,53.84375,0.5944824,-1.1618652,8.25,0.062561035,0.796875,21.53125,-0.7056885,-0.94677734,5.6640625,0.21484375,0.6796875,19.25,1.8144531,0.28155518,5.140625,0.14489746,0.7578125
23.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],454.9409,-3.1113281,0.0,335.5,446.2161,3.112793,[],[],[],[],[],[],[],[],[],[],[],[],320.0,-0.274292,0.079711914,36.96875,0.20092773,0.6015625,79.75,-1.4736328,0.32647705,11.515625,0.11254883,0.765625,33.5,0.3988037,-0.90026855,7.2695312,0.17773438,0.41015625,21.921875,-0.10469055,-1.1271973,5.8046875,0.30737305,0.625
17.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],536.6072,-0.59143066,0.0,434.5,523.35547,-0.6130371,[],[],[],[],[],[],[],[],[],[],[],[],449.75,-0.8913574,2.5273438,47.15625,0.29003906,0.6953125,34.3125,1.9428711,2.7802734,7.3984375,0.13635254,0.7890625,24.359375,1.6157227,1.0598145,5.8164062,0.30737305,0.578125,20.578125,2.0410156,2.3320312,3.4824219,0.25976562,0.890625
31.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],400.8188,-1.4594727,0.0,359.5,430.3817,-1.4902344,[6.36],[-0.263],[2.09],[0.00109],[18.6],[-1.58],[-0.101],[1.41],[],[],[],[],346.25,0.19473267,1.6376953,34.75,0.08538818,0.5546875,38.09375,-0.23239136,2.1738281,7.8515625,0.14733887,0.625,35.375,-1.5517578,-0.08105469,6.6679688,0.36450195,0.6015625,34.28125,1.1086426,2.6801758,7.4648438,0.12902832,0.703125
17.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],621.7772,2.7329102,0.0,550.5,617.05,2.6967773,[],[],[],[],[],[],[],[],[],[],[],[],807.0,-0.06135559,-0.5932617,51.90625,0.24890137,0.5234375,271.0,1.9460449,2.005371,19.109375,0.10723877,0.9453125,26.78125,0.3428955,-0.2119751,6.1523438,0.27539062,0.40234375,22.421875,-2.2919922,-1.5134277,4.8046875,0.29638672,0.6875
18.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],444.55988,-0.47235107,0.0,325.5,442.57297,-0.47210693,[7.74],[-0.651],[2.94],[0.00267],[],[],[],[],[],[],[],[],233.25,-1.7998047,2.378418,27.890625,0.17492676,0.71875,140.75,-0.5546875,2.9868164,20.09375,0.35986328,0.7890625,57.09375,1.3000488,2.7060547,8.9921875,0.13000488,0.7578125,15.828125,-1.2736816,2.831543,3.7949219,0.23461914,0.78125
21.0,4.5070887,33379.0,58565.0,25186.0,[4.62],[0.92],[2.57],[0.106],427.90735,-1.3110352,0.0,313.25,429.74615,-1.3774414,[],[],[],[],[],[],[],[],[],[],[],[],205.375,-1.2907715,1.635498,24.84375,0.18078613,0.2734375,85.0,2.3486328,2.3310547,9.8359375,0.10839844,0.8671875,62.25,-0.689209,1.6091309,10.796875,0.0692749,0.4921875,31.296875,1.5739746,1.5307617,5.3046875,0.14318848,0.6328125
18.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],458.55573,-1.4406738,0.0,326.75,450.9101,-1.4492188,[],[],[],[],[],[],[],[],[],[],[],[],398.25,-1.3400879,1.7307129,57.0,0.58447266,0.6953125,31.109375,-0.78234863,1.6203613,6.859375,0.123413086,0.7890625,18.5,-2.1201172,1.3618164,4.21875,0.46948242,0.6796875,16.59375,-1.1669922,1.0275879,4.0820312,0.25634766,0.27734375
23.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],473.88574,2.0234375,0.0,379.5,469.82266,1.9594727,"[8.52, 8.05, 5.85]","[2.3, -0.728, 1.81]","[1.51, 0.506, 3.02]","[0.0103, -0.000705, -0.00641]",[],[],[],[],[],[],[],[],447.75,0.73205566,-1.3217773,41.15625,0.45532227,0.33984375,48.875,-0.6241455,0.46313477,8.984375,0.086242676,0.6015625,36.6875,0.035598755,0.038658142,8.5234375,0.46142578,0.53125,21.1875,2.334961,1.4951172,5.4023438,0.54589844,0.3359375
23.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],770.93945,-1.7687988,0.0,698.0,810.17737,-1.7363281,[],[],[],[],[],[],[],[],[],[],[],[],743.5,-1.3505859,1.0036621,51.0625,0.27807617,0.796875,249.25,-0.48651123,2.602539,14.28125,0.06958008,0.6796875,43.96875,0.042762756,-2.4101562,8.2890625,0.19885254,0.44140625,26.921875,-0.017753601,2.190918,6.3164062,0.22644043,0.5390625
23.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],435.65155,2.0898438,0.0,369.5,412.94052,2.099121,[],[],[],[],[],[],[],[],[],[],[],[],256.25,-0.09970093,-1.175293,27.0625,0.068725586,0.6328125,161.25,-1.5578613,-0.93652344,19.203125,0.19458008,0.59375,16.53125,-0.5439453,-1.0056152,3.2089844,0.13781738,0.640625,16.46875,1.0463867,-1.0568848,4.328125,0.22399902,0.6328125
24.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],486.46625,0.41229248,0.0,405.75,492.1201,0.43499756,[],[],[],[],[],[],[],[],[],[],[],[],292.5,1.9260254,-3.1035156,26.46875,0.19189453,0.828125,157.125,-0.0071554184,-2.2651367,12.53125,0.28515625,0.27734375,48.90625,1.6721191,-1.7314453,9.65625,0.27905273,0.5703125,46.03125,0.5545654,-2.6791992,8.8125,0.12988281,0.7734375
12.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],462.55505,-1.2758789,0.0,317.5,429.32556,-1.2993164,[6.95],[-0.893],[3.07],[0.00252],[],[],[],[],"[23.9, 18.4]","[-0.824, -0.758]","[2.68, 2.76]","[-2.38e-07, -2.92e-07]",206.75,1.3891602,1.3791504,25.546875,0.171875,0.3203125,161.625,2.1269531,1.765625,21.46875,0.32348633,0.53125,130.75,-0.8483887,2.762207,26.578125,0.14379883,0.5625,20.109375,1.4848633,1.8786621,2.9414062,0.29174805,0.71875
15.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],505.3466,1.9589844,0.0,458.25,513.63513,1.980957,[],[],[],[],[],[],[],[],[14.3],[1.87],[0.799],[-9.54e-07],498.0,-0.10070801,-1.1757812,38.15625,0.4501953,0.21679688,72.5625,1.7265625,0.8979492,16.875,0.29541016,0.609375,55.53125,1.4035645,-2.275879,8.859375,0.23706055,0.75,28.265625,-2.3901367,-1.9382324,4.3710938,0.62890625,0.19921875
22.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],510.38806,1.5405273,0.0,394.75,507.5022,1.5354004,[],[],[],[],[],[],[],[],[],[],[],[],326.25,-0.41906738,-1.045166,31.515625,0.17553711,0.875,263.0,-2.0532227,-2.2050781,23.546875,0.18225098,0.78125,20.03125,1.4985352,-0.2970581,4.90625,0.38793945,0.6328125,17.078125,1.8544922,2.3393555,3.53125,0.18115234,0.8828125
32.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],398.6287,2.2700195,0.0,308.75,389.08353,2.317871,[],[],[],[],[],[],[],[],[],[],[],[],302.0,-1.1276855,-0.6816406,24.890625,0.07849121,0.6953125,76.875,-0.59606934,-1.5092773,10.90625,0.06829834,0.859375,19.921875,1.8562012,2.9125977,6.1875,0.5444336,0.59375,19.4375,0.7005615,-0.2590332,4.765625,0.25219727,0.37109375
25.0,-4.5070887,33379.0,58565.0,25186.0,[],[],[],[],682.8316,-2.3920898,0.0,551.0,664.5123,-2.3730469,[],[],[],[],[],[],[],[],[],[],[],[],676.0,-0.77038574,0.7015381,58.75,0.28808594,0.65625,83.6875,-0.6594238,2.1674805,12.6484375,0.19067383,0.546875,31.6875,-0.18673706,-1.3928223,6.9570312,0.15124512,0.8125,23.578125,-0.30743408,-0.8294678,3.8027344,0.15563965,0.7578125
27.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],532.5596,0.30847168,0.0,490.0,517.60156,0.2952881,[],[],[],[],[],[],[],[],[16.7],[-2.34],[-0.628],[-1.35e-06],592.0,-0.14086914,-3.0146484,44.90625,0.19311523,0.3984375,66.5625,-2.354004,-0.65966797,13.65625,0.29223633,0.25390625,22.65625,1.6916504,-0.8565674,4.546875,0.15112305,0.734375,15.2890625,0.18112183,-1.2580566,3.2617188,0.21118164,0.609375
21.0,4.5070887,33379.0,58565.0,25186.0,[],[],[],[],414.42377,-1.5847168,0.0,331.5,396.1645,-1.5847168,[],[],[],[],[],[],[],[],[],[],[],[],381.25,1.730957,1.4667969,53.0625,0.79345703,0.5625,38.625,-0.25653076,3.0195312,7.2421875,0.087646484,0.6328125,26.453125,2.027832,0.796875,6.7382812,0.26782227,0.546875,18.859375,2.3242188,-0.7244873,4.78125,-10.0,0.23046875
